gene,weighted_degree,degree
LASP1,0.3064596652984619,1
C3,0.30005040764808655,1
LGALS3BP,0.30005040764808655,1
SH3PXD2A,0.2959069609642029,1
CEACAM1,0.2958100736141205,1
EVA1C,0.28632694482803345,1
CPNE8,0.27958446741104126,1
PCNX1,0.27701860666275024,1
MAP3K1,0.27409735321998596,1
TANC2,0.27409735321998596,1
MSRB3,0.2721448838710785,1
MYL9,0.27161112427711487,1
SPHK1,0.26951199769973755,1
CHIC2,0.26951199769973755,1
LTBP4,0.268432080745697,1
PANX1,0.268432080745697,1
CDC42SE1,0.26828259229660034,1
C1orf56,0.26828259229660034,1
GADD45B,0.26430264115333557,1
SGIP1,0.2638378143310547,1
PRKG1,0.2638378143310547,1
PPM1D,0.25936150550842285,1
PLA2G12A,0.257794052362442,1
MLLT11,0.2519179880619049,1
MIS18BP1,0.25186505913734436,1
CYTOR,0.2502770721912384,1
MIR4435-2HG,0.2502770721912384,1
DDHD1,0.24959321320056915,1
HCG18,0.24956563115119934,1
EMP1,0.24838632345199585,1
LIX1L,0.24806542694568634,1
P3H1,0.24806542694568634,1
ZDHHC17,0.24674013257026672,1
HACD1,0.24637572467327118,1
GSN,0.2462214231491089,1
STAT2,0.2459229826927185,1
TNKS,0.2459229826927185,1
LRIF1,0.24533496797084808,1
OTUD6B-AS1,0.24533496797084808,1
GPR161,0.24527238309383392,1
CHST11,0.24397267401218414,1
PTPN1,0.24213914573192596,1
CREG1,0.24213914573192596,1
NUFIP1,0.24200192093849182,1
SEMA3C,0.24186816811561584,1
PIK3R1,0.24186816811561584,1
HSP90AA1,0.24037718772888184,1
NNT-AS1,0.23971429467201233,1
MYLK,0.23964892327785492,1
ZBTB16,0.23964892327785492,1
GADD45G,0.2386108934879303,1
TRIB1,0.23757043480873108,1
SGK1,0.23757043480873108,1
BCL2L11,0.23750562965869904,1
MED23,0.23740358650684357,1
BTRC,0.23740358650684357,1
SSBP3,0.23661522567272186,1
RHBDF2,0.23621433973312378,1
CERK,0.23543380200862885,1
ARRDC2,0.23543380200862885,1
MON2,0.23493888974189758,1
DGKH,0.23493888974189758,1
MIB1,0.23383554816246033,1
OSGIN2,0.23166605830192566,1
IAH1,0.2314547449350357,1
CTHRC1,0.23135487735271454,1
BAZ2B,0.23044322431087494,1
EGR3,0.2299361675977707,1
PARP14,0.22951540350914001,1
RAPH1,0.22951540350914001,1
HLX,0.22930727899074554,1
RGS5,0.2292366772890091,1
SPRY1,0.2284850925207138,1
EMSY,0.22789756953716278,1
BNIP3L,0.22721797227859497,1
TAF1D,0.22689427435398102,1
SNHG12,0.22689427435398102,1
CST6,0.2267485111951828,1
ZNF583,0.22661259770393372,1
ACVR2A,0.2265404611825943,1
SLC16A1,0.2265404611825943,1
DCHS1,0.22574160993099213,1
DYRK2,0.22537517547607422,1
GCH1,0.22503575682640076,1
CHMP1B,0.22502028942108154,1
DNAJA4,0.22424569725990295,1
GPX3,0.22291196882724762,1
ECE1,0.22043821215629578,1
APOE,0.22004997730255127,1
AEBP1,0.2197643667459488,1
PPFIBP1,0.21835371851921082,1
MTRNR2L12,0.21815817058086395,1
MTRNR2L8,0.21815817058086395,1
ZNF7,0.21814681589603424,1
CHM,0.21731431782245636,1
ICE2,0.21695739030838013,1
NOTCH3,0.21682831645011902,1
C1QTNF1,0.21682831645011902,1
TOGARAM1,0.2157352715730667,1
CEP57,0.21567030251026154,1
PTPN9,0.21559204161167145,1
BCAS4,0.21527507901191711,1
CCDC93,0.21430228650569916,1
FOXN3,0.2142547070980072,1
TP53BP1,0.21089744567871094,1
KIAA0232,0.21089744567871094,1
ACTG2,0.21050171554088593,1
PBX1,0.20943264663219452,1
FKBP14,0.20943264663219452,1
HDGFL3,0.2092355340719223,1
VLDLR,0.20921814441680908,1
PRPF4,0.20921193063259125,1
MTRR,0.20921193063259125,1
ZNF746,0.20838594436645508,1
SENP1,0.20838594436645508,1
ICAM2,0.20804443955421448,1
DDIT3,0.20799629390239716,1
SP100,0.20741614699363708,1
ACER3,0.20717740058898926,1
PMAIP1,0.20681165158748627,1
GRK5,0.20618528127670288,1
ARC,0.20560793578624725,1
ZMAT3,0.20538336038589478,1
CXorf38,0.20527857542037964,1
PITPNC1,0.2050207555294037,1
LPIN2,0.20476798713207245,1
PRLR,0.20461265742778778,1
SQSTM1,0.20459602773189545,1
RNF19B,0.204372376203537,1
ABCD3,0.20383629202842712,1
FASN,0.20383629202842712,1
ATP13A3,0.20297110080718994,1
IFI6,0.20287548005580902,1
DGKE,0.2025682032108307,1
LIMA1,0.20255421102046967,1
MFSD2A,0.20255303382873535,1
LGMN,0.20242923498153687,1
IFRD1,0.20210981369018555,1
PHF13,0.20209871232509613,1
NPAT,0.20128539204597473,1
GNS,0.20099960267543793,1
PPP1R10,0.20085881650447845,1
LRRC8C,0.19872669875621796,1
GJA1,0.19872669875621796,1
ITPRIP,0.19777114689350128,1
DLG5,0.19748027622699738,1
RUFY2,0.19677568972110748,1
KLHL20,0.1963919699192047,1
ITPRIPL2,0.1963919699192047,1
SERTAD2,0.19545049965381622,1
RNF144B,0.19544367492198944,1
AREG,0.19526085257530212,1
VIM,0.19523762166500092,1
KLF9,0.19496366381645203,1
EGFR,0.19360272586345673,1
PLAGL1,0.19360272586345673,1
STIM2,0.19347210228443146,1
RIMKLB,0.19347210228443146,1
FST,0.193427175283432,1
ABHD12,0.1928967982530594,1
XPC,0.1928967982530594,1
ZBTB25,0.19224682450294495,1
PIM1,0.19222989678382874,1
SMAD7,0.19222989678382874,1
NOTCH1,0.19209307432174683,1
TTPAL,0.19207343459129333,1
RASA2,0.19207343459129333,1
